,env,nei_count,backoff,d,epoch,src,nei,etl,rtl,uwb_exposure,uwb_lst_scheduled,uwb_lst_aborted,uwb_lst_timeout,uwb_req_scheduled,uwb_req_aborted,uwb_req_timeout,uwb_req_count,uwb_avg_d_cm,uwb_avg_los,uwb_avg_rssi
1296,iotlab-lille,4,10,2.4,75580065,F0:BB,69:AD,A3E1EE7C41DCB404D7B2564881D60DD8EC13D345DB5EE38063698B5B846ED505,109CB93C8E29526C770FA519D705CBBD59980F1D5B1555AB0A6112CFB588E5B9,855,81,0,2,272,0,185,87,243,,
1297,iotlab-lille,4,10,2.400000000000002,75580065,F0:BB,12:A7,18F174296CF75A0A75806CF51DC71DACDF71C10E8B0E91E766C0ABF81EFE94B9,B9C9D4CD784C702FCB7E145ACB94857BC1568AFC3BB007D99B1002E864CDCE74,855,83,0,1,269,0,182,87,252,,
1298,iotlab-lille,6,0,2.3999999999999986,75485094,15:7D,C3:5D,16B4DB1E393B2BF43CBE49F0F8FDCEE30A882E0099C87FCF6D6ED731FF85C49D,8DBF75C66FA71D91A0FFAF87E45A699AD68492F0388E360BBB3B01D68328894E,857,199,0,1,858,0,706,150,254,,
1299,iotlab-lille,6,0,3.866277279244207,75485094,15:7D,54:BB,D842A891674F9A3FC473CC2205B094F305084C2C735161B05A6E816538F0EB5F,D2959A06B5B8AFEBB94D7113C7D37C12EF69533A0275BF9D90342B671BBBE1AF,852,197,0,11,858,0,697,160,396,,
1300,iotlab-lille,6,0,1.1696580696938728,75485094,15:7D,0B:6D,E56E594F7CB013286710263084A3B9EF716FA2C26B7D8C5E86989643357C872F,87E829D1169D3E36E8DE0B1AEAE48F8CFCB54443C42132BDFB89C195C141346A,851,200,0,5,858,0,709,148,113,,
1301,iotlab-lille,6,0,3.163558123379433,75485094,15:7D,69:AD,7A39676BB8A60DBB231E209ABC720BF85D02B547E432BEB1D96F1C006070CD9C,F9DEA53977DBD358FA03C77BCC69C119E8A2DD2DFC8BDBC74AB2C4F43FF0511A,852,192,0,6,858,0,696,159,319,,
1302,iotlab-lille,6,0,3.3406735847729867,75485094,15:7D,12:A7,B5E774ADC56EA730BFF0744052C53A20CEFCE6D6731D1DD099F1082CFC78304B,946292C5CE82B5881A7AFD0B4B9F51F5F59510CFDEC73AF54836D7D96C3CBDEA,857,189,0,10,858,0,691,166,330,,
1303,iotlab-lille,6,0,4.4497303289075845,75485094,15:7D,F0:BB,5F16BBD1A8C35E58BC953339BC223ED20D031608E5D199A370A2F4B2AB32B184,DF235060A9E689EAA4294D112121B1E9877D2BD9CBD7E76FE1873521DC6E6244,846,179,0,7,858,0,703,154,443,,
1304,iotlab-lille,6,0,2.3999999999999986,75485093,C3:5D,15:7D,8DBF75C66FA71D91A0FFAF87E45A699AD68492F0388E360BBB3B01D68328894E,16B4DB1E393B2BF43CBE49F0F8FDCEE30A882E0099C87FCF6D6ED731FF85C49D,855,153,0,3,858,0,661,196,252,,
1305,iotlab-lille,6,0,1.8515128949051372,75485093,C3:5D,54:BB,4330D7774165D9DD4EEC5B7228F1A58B1F1F292E307C46747B3D771210A80725,5972530A247AE499D6738FAF8958765E3B8F7E27E259742A90AF0B5D4E5DAC6D,851,203,0,4,858,0,697,160,186,,
1306,iotlab-lille,6,0,2.0610919436065926,75485093,C3:5D,0B:6D,1707F56FBE4F446D708B426E89725AC7FDCB172DFC58D07405E6CB3890B9901E,1AE700DE06BB2F52C8D8F6BB61882EEC42EFA91A45C5BF85C904A1A11FD43953,852,194,0,3,858,0,703,153,209,,
1307,iotlab-lille,6,0,1.1696580696938745,75485093,C3:5D,69:AD,6BACB678DD67A44AB56AA17ABB5567483351B52B94C82A10A82B3EACBBC974E1,62310F48850C2B9AF9D71C755E3E0109D95D5A776836C59673FAD0AA361FF353,852,193,0,3,858,0,697,160,118,,
1308,iotlab-lille,6,0,3.747012143028096,75485093,C3:5D,12:A7,70DD39F8298E1734DF3AB503B0064854433999E9DE6AE550817953B7D279F57D,5A2C3868B163C4F4C26D48B7294CAB3C5D1E574B999FEE257BE52A0F85890E40,857,189,0,7,858,0,698,159,383,,
1309,iotlab-lille,6,0,3.340673584772987,75485093,C3:5D,F0:BB,4AC9B6D783FB5E2A735EBFC282F8E5CB5CEED268E1F066F81959BF7FAB67B609,1343CE493DD2DCE2B1F2219FC25CDD0ED4C5E8CCE1289176666D1FA32B93E0E5,852,185,0,9,858,0,696,161,332,,
1310,iotlab-lille,6,0,3.866277279244207,75485094,54:BB,15:7D,D2959A06B5B8AFEBB94D7113C7D37C12EF69533A0275BF9D90342B671BBBE1AF,D842A891674F9A3FC473CC2205B094F305084C2C735161B05A6E816538F0EB5F,855,164,0,5,858,0,670,187,398,,
1311,iotlab-lille,6,0,1.8515128949051372,75485094,54:BB,C3:5D,5972530A247AE499D6738FAF8958765E3B8F7E27E259742A90AF0B5D4E5DAC6D,4330D7774165D9DD4EEC5B7228F1A58B1F1F292E307C46747B3D771210A80725,855,165,0,4,858,0,658,199,187,,
1312,iotlab-lille,6,0,3.68065211613377,75485094,54:BB,0B:6D,922398EFBA6A5654FC4572FD4D61D93E598132B3C482765EE8B7B1ECA1BF8CB6,CCA8D0D720510D017A99CBCD90409802B8B906D7931366A1A66DD97CCF8D2EAC,856,202,0,4,858,0,703,153,367,,
1313,iotlab-lille,6,0,2.2152200793600616,75485094,54:BB,69:AD,6DEE64D3519DB9D0F719394AFCB3695078EECEE801A993D2F5BED62CE3FC2A06,C7A6609A2558DD8E6EC53F0A12F86E5FCC5BBBEFD010C4D61292144044F04F8A,851,200,0,7,858,0,702,155,226,,
1314,iotlab-lille,6,0,4.831066134923015,75485094,54:BB,12:A7,99387ECCD51339E532E87D4FE0E1F7A7B7C48F65D74BC756AF344A088BDC2E7C,55E9D7BBBD4512F826CD2750E931BDCD3B6149B464807C38C56CDE730C418033,857,194,0,8,858,0,703,154,482,,
1315,iotlab-lille,6,0,3.8339535730105028,75485094,54:BB,F0:BB,E9576A73EA675E49F9849DDA04A802C432C193CAFB5A8A352DD94AEEB3291477,C55DE87D0E24055CD56EE1FA56268F798C38D6CE9FD34D84DCC436A1AE3DED4F,852,191,0,14,858,0,700,157,406,,
1316,iotlab-lille,6,0,1.1696580696938728,75485094,0B:6D,15:7D,87E829D1169D3E36E8DE0B1AEAE48F8CFCB54443C42132BDFB89C195C141346A,E56E594F7CB013286710263084A3B9EF716FA2C26B7D8C5E86989643357C872F,856,154,0,8,858,0,661,195,112,,
1317,iotlab-lille,6,0,2.0610919436065926,75485094,0B:6D,C3:5D,1AE700DE06BB2F52C8D8F6BB61882EEC42EFA91A45C5BF85C904A1A11FD43953,1707F56FBE4F446D708B426E89725AC7FDCB172DFC58D07405E6CB3890B9901E,856,161,0,7,858,0,663,192,205,,
1318,iotlab-lille,6,0,3.68065211613377,75485094,0B:6D,54:BB,CCA8D0D720510D017A99CBCD90409802B8B906D7931366A1A66DD97CCF8D2EAC,922398EFBA6A5654FC4572FD4D61D93E598132B3C482765EE8B7B1ECA1BF8CB6,857,157,0,4,859,0,660,198,371,,
1319,iotlab-lille,6,0,2.400000000000002,75485094,0B:6D,69:AD,50BFF1AB9B27456590481A300EF96E6B2E5E6CE1DD49F949F07A7A0CFB71E13B,C8D114BF19A62600124D5DAA62CF35A7439381922BFEB16EEB080E11FFE39D04,851,199,0,8,858,0,706,151,246,,
1320,iotlab-lille,6,0,2.4,75485094,0B:6D,12:A7,9BFFAFD3BCE39FF9ED72460B5E36AFC7308794E04F3594E115C16DA3958F9AE1,72DC33D20BF0A58342BC0F8ADB1BE51CBDB6CD400BB18B1653AA06EB5512FEED,857,198,0,3,858,0,696,161,238,,
1321,iotlab-lille,6,0,3.3941125496954294,75485094,0B:6D,F0:BB,362BC0FF8B3335F611AFF22486D467EBEE19C5D0B1095B091FD10C6DAF919460,0351AC0EB3B1C5D04535C9F422BDD5A5CEA57BFC30464EF187D0126A5E671F67,851,189,0,10,858,0,703,154,345,,
1322,iotlab-lille,6,0,3.163558123379433,75485093,69:AD,15:7D,F9DEA53977DBD358FA03C77BCC69C119E8A2DD2DFC8BDBC74AB2C4F43FF0511A,7A39676BB8A60DBB231E209ABC720BF85D02B547E432BEB1D96F1C006070CD9C,855,160,0,3,858,0,669,186,320,,
1323,iotlab-lille,6,0,1.1696580696938745,75485093,69:AD,C3:5D,62310F48850C2B9AF9D71C755E3E0109D95D5A776836C59673FAD0AA361FF353,6BACB678DD67A44AB56AA17ABB5567483351B52B94C82A10A82B3EACBBC974E1,855,163,0,3,858,0,667,190,116,,
1324,iotlab-lille,6,0,2.2152200793600616,75485093,69:AD,54:BB,C7A6609A2558DD8E6EC53F0A12F86E5FCC5BBBEFD010C4D61292144044F04F8A,6DEE64D3519DB9D0F719394AFCB3695078EECEE801A993D2F5BED62CE3FC2A06,855,162,0,5,858,0,666,191,225,,
1325,iotlab-lille,6,0,2.400000000000002,75485093,69:AD,0B:6D,C8D114BF19A62600124D5DAA62CF35A7439381922BFEB16EEB080E11FFE39D04,50BFF1AB9B27456590481A300EF96E6B2E5E6CE1DD49F949F07A7A0CFB71E13B,856,155,0,4,858,0,664,192,245,,
1326,iotlab-lille,6,0,3.3941125496954294,75485093,69:AD,12:A7,48ABE832CFEF26D94FEF8FEAEBD4E43C514665B0D581C8735FB953679B37EC39,C4E1E18D2E8F1B03F51963E9EA345B68D77D61A1512E561C38F983F45D892783,856,199,0,5,858,0,697,159,357,,
1327,iotlab-lille,6,0,2.4,75485093,69:AD,F0:BB,C6398CCB2FAD14629481D2CDF0B3E4A7A9B01B43FE5EE73BE99E887EDF14AA0C,252365DF56DB3D5FAD35D63D62FED0DAB5580A06E0692B8F291A8808A23082A8,852,197,0,9,858,0,701,156,242,,
1328,iotlab-lille,6,0,3.3406735847729867,75485094,12:A7,15:7D,946292C5CE82B5881A7AFD0B4B9F51F5F59510CFDEC73AF54836D7D96C3CBDEA,B5E774ADC56EA730BFF0744052C53A20CEFCE6D6731D1DD099F1082CFC78304B,855,166,0,2,858,0,677,180,332,,
1329,iotlab-lille,6,0,3.747012143028096,75485094,12:A7,C3:5D,5A2C3868B163C4F4C26D48B7294CAB3C5D1E574B999FEE257BE52A0F85890E40,70DD39F8298E1734DF3AB503B0064854433999E9DE6AE550817953B7D279F57D,855,165,0,6,858,0,675,182,386,,
1330,iotlab-lille,6,0,4.831066134923015,75485094,12:A7,54:BB,55E9D7BBBD4512F826CD2750E931BDCD3B6149B464807C38C56CDE730C418033,99387ECCD51339E532E87D4FE0E1F7A7B7C48F65D74BC756AF344A088BDC2E7C,854,161,0,7,858,0,669,188,481,,
1331,iotlab-lille,6,0,2.4,75485094,12:A7,0B:6D,72DC33D20BF0A58342BC0F8ADB1BE51CBDB6CD400BB18B1653AA06EB5512FEED,9BFFAFD3BCE39FF9ED72460B5E36AFC7308794E04F3594E115C16DA3958F9AE1,855,166,0,5,858,0,662,195,237,,
1332,iotlab-lille,6,0,3.3941125496954294,75485094,12:A7,69:AD,C4E1E18D2E8F1B03F51963E9EA345B68D77D61A1512E561C38F983F45D892783,48ABE832CFEF26D94FEF8FEAEBD4E43C514665B0D581C8735FB953679B37EC39,856,165,0,6,859,0,663,195,355,,
1333,iotlab-lille,6,0,2.400000000000002,75485094,12:A7,F0:BB,6AC5D07E3D77FA02DEF9C1929111ABAC7B2B3E1DE4B0787BCFCBB140AA6865E7,F75B2B9F4F245C780B99775912AAE5C9E6A3876D9684859CF9D821EC6B9E4E26,851,198,0,9,858,0,698,156,253,,
1334,iotlab-lille,6,0,4.4497303289075845,75485094,F0:BB,15:7D,DF235060A9E689EAA4294D112121B1E9877D2BD9CBD7E76FE1873521DC6E6244,5F16BBD1A8C35E58BC953339BC223ED20D031608E5D199A370A2F4B2AB32B184,846,167,0,12,848,0,674,172,444,,
1335,iotlab-lille,6,0,3.340673584772987,75485094,F0:BB,C3:5D,1343CE493DD2DCE2B1F2219FC25CDD0ED4C5E8CCE1289176666D1FA32B93E0E5,4AC9B6D783FB5E2A735EBFC282F8E5CB5CEED268E1F066F81959BF7FAB67B609,845,165,0,5,848,0,671,176,332,,
1336,iotlab-lille,6,0,3.8339535730105028,75485094,F0:BB,54:BB,C55DE87D0E24055CD56EE1FA56268F798C38D6CE9FD34D84DCC436A1AE3DED4F,E9576A73EA675E49F9849DDA04A802C432C193CAFB5A8A352DD94AEEB3291477,842,160,0,3,843,0,665,177,405,,
1337,iotlab-lille,6,0,3.3941125496954294,75485094,F0:BB,0B:6D,0351AC0EB3B1C5D04535C9F422BDD5A5CEA57BFC30464EF187D0126A5E671F67,362BC0FF8B3335F611AFF22486D467EBEE19C5D0B1095B091FD10C6DAF919460,841,158,0,4,843,0,662,179,349,,
1338,iotlab-lille,6,0,2.4,75485094,F0:BB,69:AD,252365DF56DB3D5FAD35D63D62FED0DAB5580A06E0692B8F291A8808A23082A8,C6398CCB2FAD14629481D2CDF0B3E4A7A9B01B43FE5EE73BE99E887EDF14AA0C,841,161,0,7,843,0,652,189,243,,
1339,iotlab-lille,6,0,2.400000000000002,75485094,F0:BB,12:A7,F75B2B9F4F245C780B99775912AAE5C9E6A3876D9684859CF9D821EC6B9E4E26,6AC5D07E3D77FA02DEF9C1929111ABAC7B2B3E1DE4B0787BCFCBB140AA6865E7,840,163,0,7,843,0,653,189,250,,
1340,iotlab-lille,5,10,1.8515128949051372,75581047,C3:5D,54:BB,A77C4F7B86590EF33F40ED2A69BA3CDDBE1DF558704B20414516F58F0C799C0D,8C3BE40B9074BD25551B82AC167C196C5519B32873411F24DDEBEB5369C429E5,856,87,0,1,241,0,156,85,186,,
1341,iotlab-lille,5,10,2.0610919436065926,75581047,C3:5D,0B:6D,2982350BA6A87122A2C8BBC5C85B8D1B1EE101E916D581A4B93C5F9C2AD000A6,C0A38556C7D902B0C9291D73C36EDB54D8065BAAA0822C33F08C821B6F4EC3E2,850,87,0,2,233,0,147,85,195,,
1342,iotlab-lille,5,10,1.1696580696938745,75581047,C3:5D,69:AD,35E1172139F989054B5B1D6CBBFFED74ED36332D0C0DD069E74FD8A3FB772D9C,277230ABBC6BA0A69EF6DA80A5747B35D2A2A6FDC63FE6CFD03836B8ADDB7ADA,847,87,0,1,233,0,147,85,119,,
1343,iotlab-lille,5,10,3.747012143028096,75581047,C3:5D,12:A7,D0AF97459B764A37EC7E0310D93DC926A67334EBFC4CED8C844081239BE7E25D,41AEC56D427183643CA0B0E237C8456FE001122C877FCC3CA6D6FB3F55FA0446,851,87,0,3,250,0,169,81,387,,
1344,iotlab-lille,5,10,3.340673584772987,75581047,C3:5D,F0:BB,AE91EC152737FD07E3369AD7639B5FF26CAB37FBC802DA21ADF84FDFC315422F,B1AD5EF72D453DCE84F6A89EB76D02011369D59EA5C12BB65EE4854CFBBD0B4F,856,86,0,2,245,0,161,84,332,,
1345,iotlab-lille,5,10,1.8515128949051372,75581046,54:BB,C3:5D,8C3BE40B9074BD25551B82AC167C196C5519B32873411F24DDEBEB5369C429E5,A77C4F7B86590EF33F40ED2A69BA3CDDBE1DF558704B20414516F58F0C799C0D,851,91,0,7,211,0,124,86,187,,
1346,iotlab-lille,5,10,3.68065211613377,75581046,54:BB,0B:6D,F6DFB608D103F8831DB72306580DF0B6A23FAED0AC621EA10E5DE9E9B3B5CFED,CB03554DC3D6A617A3BF07A29F9C41C48856E0B86D911E41C421FFCA2EE5E5B1,857,87,0,2,218,0,129,88,366,,
1347,iotlab-lille,5,10,2.2152200793600616,75581046,54:BB,69:AD,2503B91AB34F61ED0D72888365C52FDF7A43529A0ADB27FFE2D5A7F437DAC020,E04C7A8347D5CED23C239DA0CD425D6B50570BFF148744E1F55F4FA60BC3DA7D,845,88,0,3,228,0,142,85,228,,
1348,iotlab-lille,5,10,4.831066134923015,75581046,54:BB,12:A7,1D89191CDDDD7F372C25E556C336826B5C83CA71212707879095EB115E106928,E9B7FD4F7BE08362B12EDB802FE42FCD0636E005DD53F4FB3F02BC244C2407B3,857,88,0,2,247,0,166,81,482,,
1349,iotlab-lille,5,10,3.8339535730105028,75581046,54:BB,F0:BB,15A2536AB7AF232F86A3523257983775FFA88FD16923AC86045233A3D44C263D,2510FB93839A167D4B23367D02E11A509425418D42DBF984E76CFFBBA2E0F91B,852,84,0,1,219,0,137,82,400,,
1350,iotlab-lille,5,10,2.400000000000002,75581046,0B:6D,69:AD,E02014BE6BC0DB84D2B18067A68680BAB7995DE9C14BE367A278F598A132DCE7,577475FCD9DB4EAE3353C9FBA4632797FCF866ED6564C78DED31E37E8E126A09,846,88,0,3,231,0,149,81,241,,
1351,iotlab-lille,5,10,2.4,75581046,0B:6D,12:A7,58055725E25E50E673DA3256EEAC1AB5E27BD8EB63614659EB275B797ECBB439,9F9FDF71F0A6AC59BF5DFD3D75D23DCF821389FD5006BC08DB44B1DE19E4841E,856,86,0,1,265,0,184,81,234,,
1352,iotlab-lille,5,10,3.3941125496954294,75581046,0B:6D,F0:BB,2414810E600F5E1C3C73B0A6C4E95D55A0593DE95023B940D5CE57FC179F8881,2D4025991CCF960A03ECB7E226133CF814FC371438C0E58A51FA7BA043490F60,852,86,0,1,234,0,149,85,343,,
1353,iotlab-lille,5,10,2.0610919436065926,75581046,0B:6D,C3:5D,C0A38556C7D902B0C9291D73C36EDB54D8065BAAA0822C33F08C821B6F4EC3E2,2982350BA6A87122A2C8BBC5C85B8D1B1EE101E916D581A4B93C5F9C2AD000A6,849,88,0,3,213,0,127,85,195,,
1354,iotlab-lille,5,10,3.68065211613377,75581046,0B:6D,54:BB,CB03554DC3D6A617A3BF07A29F9C41C48856E0B86D911E41C421FFCA2EE5E5B1,F6DFB608D103F8831DB72306580DF0B6A23FAED0AC621EA10E5DE9E9B3B5CFED,855,90,0,2,218,0,133,85,364,,
1355,iotlab-lille,5,10,1.1696580696938745,75581047,69:AD,C3:5D,277230ABBC6BA0A69EF6DA80A5747B35D2A2A6FDC63FE6CFD03836B8ADDB7ADA,35E1172139F989054B5B1D6CBBFFED74ED36332D0C0DD069E74FD8A3FB772D9C,849,86,0,1,219,0,132,86,117,,
1356,iotlab-lille,5,10,2.2152200793600616,75581047,69:AD,54:BB,E04C7A8347D5CED23C239DA0CD425D6B50570BFF148744E1F55F4FA60BC3DA7D,2503B91AB34F61ED0D72888365C52FDF7A43529A0ADB27FFE2D5A7F437DAC020,850,88,0,3,221,0,135,86,226,,
1357,iotlab-lille,5,10,2.400000000000002,75581047,69:AD,0B:6D,577475FCD9DB4EAE3353C9FBA4632797FCF866ED6564C78DED31E37E8E126A09,E02014BE6BC0DB84D2B18067A68680BAB7995DE9C14BE367A278F598A132DCE7,850,83,0,2,216,0,131,85,241,,
1358,iotlab-lille,5,10,3.3941125496954294,75581047,69:AD,12:A7,0B8D5CA369AFB51027CE3DBCD6A2062C743B228CAFC0A7F1872870C134C34BB5,3895C15BEBA1F96CBDDDC4362FC0A924E337C739F2AD8E987816785BBE23D47E,857,88,0,1,259,0,177,82,363,,
1359,iotlab-lille,5,10,2.4,75581047,69:AD,F0:BB,CFE1B2393E53FD052D789719E7C3D6CCF8029E7FEE8EC2359087F40E003DD6E1,0925AC4242488C156FA675AD7C298EA830EAFF00082582C752503C98014B62D5,851,86,0,1,225,0,143,82,243,,
1360,iotlab-lille,5,10,2.400000000000002,75581047,12:A7,F0:BB,B2254538545639FD0E1DA8DEEAF38904DD44C461D3FE5C8B867FC64463C1214F,874669CEB160BB44ABA0EBE946BF0D858FC8E578889A3F3463AF75D39C3F034D,851,86,0,2,237,0,154,83,255,,
1361,iotlab-lille,5,10,3.747012143028096,75581047,12:A7,C3:5D,41AEC56D427183643CA0B0E237C8456FE001122C877FCC3CA6D6FB3F55FA0446,D0AF97459B764A37EC7E0310D93DC926A67334EBFC4CED8C844081239BE7E25D,849,82,0,1,224,0,139,84,386,,
1362,iotlab-lille,5,10,4.831066134923015,75581047,12:A7,54:BB,E9B7FD4F7BE08362B12EDB802FE42FCD0636E005DD53F4FB3F02BC244C2407B3,1D89191CDDDD7F372C25E556C336826B5C83CA71212707879095EB115E106928,850,85,0,4,229,0,143,86,476,,
1363,iotlab-lille,5,10,2.4,75581047,12:A7,0B:6D,9F9FDF71F0A6AC59BF5DFD3D75D23DCF821389FD5006BC08DB44B1DE19E4841E,58055725E25E50E673DA3256EEAC1AB5E27BD8EB63614659EB275B797ECBB439,849,84,0,3,234,0,148,85,233,,
1364,iotlab-lille,5,10,3.3941125496954294,75581047,12:A7,69:AD,3895C15BEBA1F96CBDDDC4362FC0A924E337C739F2AD8E987816785BBE23D47E,0B8D5CA369AFB51027CE3DBCD6A2062C743B228CAFC0A7F1872870C134C34BB5,851,85,0,2,227,0,140,87,363,,
1365,iotlab-lille,5,10,3.340673584772987,75581047,F0:BB,C3:5D,B1AD5EF72D453DCE84F6A89EB76D02011369D59EA5C12BB65EE4854CFBBD0B4F,AE91EC152737FD07E3369AD7639B5FF26CAB37FBC802DA21ADF84FDFC315422F,850,88,0,4,244,0,160,84,333,,
1366,iotlab-lille,5,10,3.8339535730105028,75581047,F0:BB,54:BB,2510FB93839A167D4B23367D02E11A509425418D42DBF984E76CFFBBA2E0F91B,15A2536AB7AF232F86A3523257983775FFA88FD16923AC86045233A3D44C263D,850,84,0,1,242,0,159,83,405,,
1367,iotlab-lille,5,10,3.3941125496954294,75581047,F0:BB,0B:6D,2D4025991CCF960A03ECB7E226133CF814FC371438C0E58A51FA7BA043490F60,2414810E600F5E1C3C73B0A6C4E95D55A0593DE95023B940D5CE57FC179F8881,854,87,0,2,233,0,148,85,342,,
1368,iotlab-lille,5,10,2.4,75581047,F0:BB,69:AD,0925AC4242488C156FA675AD7C298EA830EAFF00082582C752503C98014B62D5,CFE1B2393E53FD052D789719E7C3D6CCF8029E7FEE8EC2359087F40E003DD6E1,855,84,0,2,237,0,152,85,243,,
1369,iotlab-lille,5,10,2.400000000000002,75581047,F0:BB,12:A7,874669CEB160BB44ABA0EBE946BF0D858FC8E578889A3F3463AF75D39C3F034D,B2254538545639FD0E1DA8DEEAF38904DD44C461D3FE5C8B867FC64463C1214F,850,84,0,1,232,0,148,84,252,,
1370,iotlab-lille,9,10,1.8515128949051394,75584134,28:6B,15:7D,419EE00C18BF1EBCFD6A1C7850BDA578FE880F7A2851527A012A5F27CCFD25C4,9F18C900504114F23AF2812D03F80C689FE76E8574B0B48AFC4B170CEBAC2EFB,851,88,0,3,238,0,155,83,181,,
1371,iotlab-lille,9,10,3.86627727924421,75584134,28:6B,C3:5D,1A930F2F65F3C912B15B71706135B6DBF65868A982BE620262177595183BF31F,626C1E7D8C4B843632BC6E65A73F35C6128E7C42EBCB2BF71D8505CF1C0F46E3,857,87,0,3,231,0,146,85,395,,
1372,iotlab-lille,9,10,4.800000000000001,75584134,28:6B,54:BB,C1CFCC06A62E5E29CFAF46C1C2BF09DA6B610C6B3CF4A804045A9A6932C5CE5F,0A8DF9ADACB0A003C77E91D39673F8CF582D9D05B9FFFC42E84EFBA32FFA3A13,857,85,0,1,241,0,157,84,493,,
1373,iotlab-lille,9,10,2.7905555002543854,75584134,28:6B,0B:6D,066239C95B75510E590AB4D2E708DCEDB398F14C0AB825F686FE42CE10738F0D,75527D277AE8D0B09F79E8D632E85221239AB5904C10A851FF2AD252F10124A4,857,88,0,4,214,0,128,86,286,,
1374,iotlab-lille,9,10,4.7103290755530045,75584134,28:6B,69:AD,47A50079F314C21F53E7938EB57B553AC4B0BAB454690DDE0FB89DF693D23F8D,DCDF94A663E25469AF0001F8B7853F05E517814A547E9B2E0E33EF7345762FBF,857,84,0,1,237,0,150,87,497,,
1375,iotlab-lille,9,10,4.192755657082822,75584134,28:6B,12:A7,702EDF209FC31007EE24CF2527D2649E63121BD86F039D69685F179D50F303EB,23913F8CD6379D835240DB0A05554FE00C1A586EDACA164EEA47E3B88092C48E,856,87,0,1,226,0,142,84,425,,
1376,iotlab-lille,9,10,5.655015473011549,75584134,28:6B,F0:BB,4BCA82E21EB803C59A6A1F3FCE2740B059F66D22B1AA548324F2820778782FFA,8571A640E4B5ED6656C625D404A128C3459B682D6F1EB4962180FE4B151ADDA9,851,87,0,2,215,0,130,85,574,,
1377,iotlab-lille,9,10,6.682155340906107,75584134,28:6B,E2:E7,5D3312B6EBD92B9D10E1C202EA9C9A8E024D07D06FE22868C59FE66DEB65401E,11F3B54A920A65285F0AC09A06F1A3A28B093C25801760DC23FD3EA81C9084D5,851,90,0,3,224,0,142,82,700,,
1378,iotlab-lille,9,10,7.339427770609913,75584134,28:6B,D4:AB,44F5B80B46BF5DA82B65BE40554816FDD8C02F22B33FA4FB52A4DC03AC4AA731,2620329D5E05B17F202F9EC87C99496AE86BFB594790387234B91FE2AD7EC9F7,846,87,0,3,228,0,146,82,733,,
1379,iotlab-lille,9,10,2.3999999999999986,75584134,15:7D,C3:5D,E97D05AA2E1FE0941D3005EB122BEE278E27A51206AC7FCD2E6BC258D99B8715,93928DF40E1D6F98FCA45C3C553DF17D45128340E6FD7B797EE7F4DD0B5D5118,851,88,0,3,217,0,134,83,252,,
1380,iotlab-lille,9,10,3.866277279244207,75584134,15:7D,54:BB,25AC1D8180A3AAA483B4CA75FAE38AE5314BA9A6A68ADA85D9763D4EA9B2753F,E44A047A42D45F08F9C844647ACA97484741BC3E7512001FB503DB613199A1F2,851,88,0,4,225,0,139,86,396,,
1381,iotlab-lille,9,10,1.1696580696938728,75584134,15:7D,0B:6D,9D142B61E7B17F3119CC3CBC1AA222FE277FCBF32AB8A61B64768F99955D2A8B,C84C32F31807468D69EFD9C41507172AB6EF4F735959F2658902923CB3D83406,856,83,0,2,231,0,146,85,113,,
1382,iotlab-lille,9,10,3.163558123379433,75584134,15:7D,69:AD,76912D94B485A7E8D5273171F90D29FD7D44D7ECFB1AF9EF3D5BFC1423CEFA16,BAA2D8B49978F114FA5E5723F411114FFFBEFBCEA93299B7957DE0D8628E78A0,856,85,0,2,218,0,133,85,320,,
1383,iotlab-lille,9,10,3.3406735847729867,75584134,15:7D,12:A7,A783B8BAD28834EC7A571D752BD66264FE2069563402A0D7B876BA213F246D5A,35509B85BB249FB3016233E9882D9C6FBB2F1CC60323B1878E507D148B3BF351,857,87,0,4,228,0,139,89,332,,
1384,iotlab-lille,9,10,4.4497303289075845,75584134,15:7D,F0:BB,F5DCE5B381D7971C9D415A319BF2A703E540E666B0161FD80330654D7C4865C1,3CEAC0D4A8C197B1FBC1E8D6C358041F5E5D8992DED7D19141047DDC1C81CFBA,845,65,0,4,408,0,349,59,444,,
1385,iotlab-lille,9,10,5.945763197437315,75584134,15:7D,E2:E7,AAD5ADDBCA036959C189AF470333DADEDF0C4C22BB87A0C1CA76DDC340BDCDE3,CA69E76C286F05DF0E63F6C39A358BB605586DCD50D2007BA02B0193387CB07F,856,88,0,3,247,0,165,82,599,,
1386,iotlab-lille,9,10,6.888258125244727,75584134,15:7D,D4:AB,8DCE90B8E35C70B9CCB70CE0B9A2C30786F5B494EDE6295A9010BC8492A95E7D,3D2B2E78A51D8E95A8AC84FCBA83083B29F594E21093054D805B93E8B578B813,851,89,0,4,227,0,143,84,694,,
1387,iotlab-lille,9,10,1.8515128949051394,75584134,15:7D,28:6B,9F18C900504114F23AF2812D03F80C689FE76E8574B0B48AFC4B170CEBAC2EFB,419EE00C18BF1EBCFD6A1C7850BDA578FE880F7A2851527A012A5F27CCFD25C4,854,86,0,3,222,0,137,85,180,,
1388,iotlab-lille,9,10,3.86627727924421,75584134,C3:5D,28:6B,626C1E7D8C4B843632BC6E65A73F35C6128E7C42EBCB2BF71D8505CF1C0F46E3,1A930F2F65F3C912B15B71706135B6DBF65868A982BE620262177595183BF31F,855,87,0,2,222,0,138,84,394,,
